sentence,label
개씹,1
좆 잡고 있었노,1
벌써 냐  멘탈쓰랑 뻔뻔쓰가 대단쓰,1
니들 틀딱들 닭빨고 진빨고 중국빨고 그때그때 빠는새끼들임 닭이 친중하면 중국도 빨고 오성홍기절하고 아님 억울하면 논리적으로 반박을 해 ,1
몸이 중년 아주머니네 살빼라,1
뭘 끼워맞쳐  티모테오 내가 처죽여냐  지가 처맞아죽었고 그게 기록상 팩트쟌아 그런데 뭘끼어맞쳐다는건지 시비걸지마라,1
하는구나 ,1
졸라뻔뻔하다는말밖에안나온다 ,1
에휴  보니까 여자분은 순수하게 사랑했던거 같은데 남자쪽에서 금전적 요구하고 돈빼먹었나보네요  사랑을 악용하는 쪽이 더 나쁜듯 ,1
성폭력,1
디스크가 버텨줄때 오지게 벌어먹고 나와야함,1
찐따 좆같은 점 사실 따지고 보면 찐따가 피해준건 없음근데 만인의 적임,1
보쥐,1
 역겨운 새끼였는데 안봐서 살거같음,1
확실히 여자는 나이먹으면 가치가 훅훅 떨어진다 대부분 나이먹은 여자 연예인은 젊을때 잘나가던때에 비해 객관적지표들이 소박해보이는 신랑감이랑 결혼 하더라,1
젖물,1
시발 존나 잘함,1
코다리찜부터 퇴출해라 시발 비린내에 씹으면 고무줄 씹는느낌 좆같다짜장밥 나오면 썩은만두에 고무줄잡채도 좆같고사골곰탕 나오면 깡통한개에 고기 점 나오는 마법의 국물도 좆같고,1
보빨 ,1
개셐,1
여초년들 물타기에 넘어간새끼들이 몇몇보이네,1
꼴리지는 않고 그냥 존나 귀엽다,1
생긴거는 무슨 대에 범죄자같이생겼노 하늘나라 ,1
돈 못벌더라도 용접공보다 다른 직업이 낫다는말이지돈이 장땡이면 창녀랑 결혼하지그러노,1
인증은 니애미보지에다 쑤셔박고옴서강대에서 존홉  밑바닥새낀 뭐가달라도다르다,1
가운데는 빼라 이민호는 중국 팬들 난리나겠네,1
물총에 까나리 넣어서 옥상에서 쏘세요,1
 살에살이랑결혼한다데니 김새론영입하누 영계킬러 사촌형 후전드냐,1
윤석열 청원 답변 예상  검찰개혁 국민의 엄중한 명령 최근 인사 위법이 아닌 지극히 정상적인 정기적 인사의 하나 청와대는 아무 잘못없음 응 조까 검찰개혁 완수할꺼야,1
지 딸한테 혀넣는 놈도 있다는데 이것쯤이야,1
듣보가 죽어도 조문오내,1
뽀르너,1
항문,1
성행위,1
남녀간 섹스할때 구강성교는 기본옵션으로붙는 애무인데 무슨수치심까지야 기본섹스순서에도 들어갈 아주기본적인항목인데,1
그 틀딱에게는 진짜 삼성이 좋다,1
강의력도 없고 얼굴만 믿고 깝치는 거라 더 좆같음,1
애미디졋네 ,1
좌빨 인증하네 ,1
존예네,1
나도 현역이지만 남자들 찐따같다 군부심은 안부려,1
나만 이찬오가 이해되나 세상에 얼마나 성격 쓰레기 같은 뇬들이 많은데 말싸움 잘못했다간 칼들고 설친다 내가 수많은 사람을 만나봤지만 남자들은 보통 가 나쁜 새끼던데 여자는 만 봐줄만한 성격이더라,1
국민은 통치의 대상일뿐이다 문주석 포에버 개되지들은 잡소리말고 따를뿐이다 모이면 코로나걸리니 세금만내고 쥐죽은듯 살아라 우리는 슈퍼갑질하고 년 집권하여 말아먹고 말거다,1
몸캠,1
따뜻한거지 편하기는병신아,1
페니스,1
꼴랑 만원에 무슨 취업이민 보장한다고 사기를 치노 ,1
짱깨들이 콩으로 두부만든다 해도 안믿엉,1
이딴 다큐를 만든 피디나 엄마나 역겹기 그지없다 제발 고인 좀 편히 쉴 수 있게 내버려뒀으면 죽기 전에 악플에 시달리고 죽고 나서도 유출되지 말아야할 문서가 유출되고나 이딴 쓰레기같은 다큐만들면서 끝까지 망자를 모욕하는 개돼지들,1
말만 들어도 역겹다 아무리 세상이 살기좋아졌다지만 인간이라고 다같은 인간이 아님 ,1
 동탄아지매 명이랑 만나봤지 뇌가없는대신 이쁘다,1
푸하하 고맙다 미친것들아 이렇게라도 웃게 만들어줘서,1
각종 커뮤니티에 존나 떠도는 조크라 ,1
에 땅값이 떨어져서 지금 떨어졌냐고 병신아  아니 시발 년도에 지구 망했냐 인생 종쳤어 년도에 리먼브라더스 사태가 와서 모든 게임이 끝났나보네 ,1
요즘 나비탕 잘 안팔리노 각자 개성에 맞게 키우면 되지 뭘그리 홍보질인데 무슨 아이돌빠순년인줄 알았네 ,1
서현에도 요즘 구성남애들 지하철 타고 많이 놀러오는듯 시발 좀 꺼졌으면,1
캡쳐잘했노 틀딱새끼들 스크롤캡쳐도못함 뇌가 풍화되서그런가 ,1
씨박,1
미친궤쉑들 투성이네 악마집단,1
문재인보다 문재인 빠는 시발 개새끼들이 더 좃같네 개간나 시발년들,1
누군가는 똥을 쳐야하고 내가 치기싫으니까 똥치는 사람 배려해주자 하면 될걸 존나 어렵게 써놓았노 전국의 분뇨관련 종사자들이 들고 일어나면 온국토가 똥바다 되는거지,1
그거 본 놈들은 눈깔을 파야죠,1
폭동은 진압해야지 병신 새끼야,1
느개비 인증해라 엠생충새끼야 빤스충 엠창새끼 ,1
참 웃기다 정작 나오라할때는 멤버중 유끼까끼 한놈이 문제더니 최근엔 또 한놈이 문제일으켜서 그전 한놈 이미지 세탁되고  새로운놈이 개까이고 ,1
개 젖같은 상황이 발생하는구나,1
요즘 들어 이혼충 좆병신새끼들이 창피한지를 모르고 나대냐 왜케 ,1
페미는 믿고 걸러라,1
소유는 뭐  원래 얼굴보단 목소리랑 몸매로떴으니까 ,1
내 비번은 비스무리하지만 사이트마다 대문자 숫자 특수문자 조합 요구하는곳이 있어서 존나 헷갈림그래서 오랫만에 들어가면 이메일로 비번 다시 설정함 ,1
거 참 상황 머중이스럽네,1
죶가튼,1
존만한색기,1
와 최대만명 수준이면 최소 몇천은 될것같은데다 잡아서 콩밥은 무슨 자지다썰어야됨,1
이병신은 그랜저는 풀옵  비교하고 시리즈는 천깡통을들이미네 이씨빨썅년이,1
감옥은 일게이가 간다,1
어차피 별로 반성하고싶은맘 없는듯며칠전에도 팬들이 선물보내줬다고 잔뜩쌓아놓고 인증하던데 저놈은그냥 구제불능,1
지 랄 을 한다,1
천원 이천원이 우습냐 찐따새끼야,1
난 씨발 고양이새끼가 왜이레 좆같지,1
조선족 분탕 중국 마오쩌둥 병신에다가 중국 민족이 미개해서 미국한테는 털리지,1
여자들 물뽕 처먹여 강간하고 동영상 찍은게 죄가 아니었구나 버닝썬이 중국 삼합회 자금 세탁소라면서,1
현재 모든 헬조선인은 양반 노비 양쪽 를 전부 갖고 있음 굳이 양반노비 나눌필요가 없음 노비인구가 압도적으로 많은 나라였으니 노비의 를 더많이 가졌겠지 노비종족이라고 봐도 무방함 양반후손입네 하는게 다 지랄육갑떠는거에 불과함,1
신기함 이정도면 애낳는거 재밌어서 낳는듯 하나낳기도힘든데 대단하심,1
보통 노가더들이 나처럼 되지 말고 공부 하라는 충고질을 하는데머리 나쁘면 공부 아무리 해봤자 시간과 돈만 버림공부야 말로 씹 재능충들이 하는 일인걸 모르고 저렇게 말하는 경우가 대다수고더러는 알면서도 자기 머리 나쁘다고 말하긴 싫으니 저렇게 말하는 거고결국은 사람은 자기 팔자대로 사는 거임노가더들은 공부하라는 충고 대신 일하는 노하우나몰래 농땡이 치는 팁을 전수하는게 오히려 듣는 사람 에겐 공부할 동기부여가 더 됨,1
이게 잘사는 동네와 못사는 동네의 차이냐잘사는 동네의 특징이지중졸새끼야,1
서울도 아니고 대저택이라는건  강남 아파트 한채보다 저렴할텐데 ,1
뼝신,1
의대생인데 의대교수님들이 항상 강조하시는게 인성보다는 실력이다 왜 그런지 아냐아무리 사명감이 투철하고 배려심이 깊어도 실력 후달려서 매스질 잘못하고 오진 한 번 하면 사람 죽는거야 우리나라 인간들이 얼마나 열등감에 찌들어있는지 알 수 있는게 그 분야에 종사하는 전문가들의 견해따윈 개무시하고 그저 지들한테 쉬운 도덕적 잣대로 남들을 흠집내고 까내리는게 요즘 대한민국 풍조임 참 개탄스럽다 아 맞다 문재인 씨발개새끼,1
등급 생키들은 계속 등급인거야 왜냐면 자기가 뭘 모르는지 모르거든,1
이런 개 말은 대응을 하지 말아야 한다,1
어쩐지 위부터 와꾸가 빻고 나머지들 와꾸가 개빻았길래 이게 아이돌이야 싶었는데 이유가 있었군근데 랑 는 투표수까지 조작이라 실질범죄지만이나 도 카메라분량이나 캐릭터 잡아주거나 이런것들 청탁 있었을 거 같은데,1
사표 던지면 빨갱이만 더 좋게 해주는 거잖아,1
박근혜 개씨발년,1
문재인들어서고 언론이 더더욱 언플날조만일삼고 신뢰잃어 쓰레기되가는즁,1
다 좋은데 사겨라 이딴소리하지마라여자애가 몇살인데 박성광같은 아재 랑 사겨,1
죽빵맞은 목깁스 하신분 때문에 별 같잖은 것들 계속 기사 내는건가요,1
산뜻한 디자인은 국산차가 어딧지망한 디자인이지,1
지랄하겠네 영안실써비스가 뭐같다고,1
쌕쓰,1
난 저껌둥이를 엄청 싫어하지만 돈주고 하는것도 죄가된다면 우리나라 남자 프로는 다잡아가라 돈주고 안해본 사람이 어딨냐 글고 돈죽고하면 당연히 사가시 해주는거지,1
아니지 그냥 똥꼬충을 혐오 하는것 뿐이지,1
네에미,1
이래서 개독 개독 하는거군요,1
썅년지꼴리는대로 마리오네트질 할 년임,1
낮에 반주로 술쳐먹는놈들은 대부분 낮술음주운전이 패시브스킬임 단속도 잘 안하는시간이고 대리도 잘안잡히니 그냥 낮술음주운전이 몸에 베어있는 들임,1
진이 과거에도 대놓고 욕했으면 질투로 안보고 열등감으로 안봄 아직도 이해안됨,1
지랄 자동으로 하지,1
개인회생 개인파산 악용하는 개돼지 국민이나 좀 잡아라,1
맞는 말 해도 지랄 시발련들아,1
병싄,1
젠장이아저씨때문에 다닐로바 나오는걸 못보네,1
못생긴게 쳐 마누라 잘만나가 신영수 졸라 못생김,1
더러워 존나,1
짠하다 왜그러고사니 쯧쯧쯧,1
아  저 매매혼 사생아 튀기새끼  블라했음 계속 따라다니길래 ,1
나이도 많이 쳐 먹은 늙은 송중기가 뭐가 순수함  확실하지도 않는 찌라시 내용으로 또 여자 연예인 머리채만 오지게 쳐 잡죠,1
씨뷀,1
씨발 노가다꾼새끼 팩트폭행 쳐맞고 부들부들하노 ,1
 억울하네 난 년전에 산건데그레이 숏패딩,1
니들 시엄마도 겪은거다 되물림되는거고 니들도 마찬가지인 시엄마될꺼고 하나만 알고 둘은 모르는  김치녀언들,1
꼬라지하고는,1
둘이 좋다는데 페미년들 쿵쾅쿵쾅 한심해,1
아휴 방구석 딸중독 새끼 마 거 매직데이 온거데이,1
따악 화산이었으면 천베인데하필 따알이네,1
 저런것도 정신병임 정신과상담받으세요,1
장난이라하면되지 아,1
응 경찰대 떡상 ,1
채영보다 천배 이쁜데 채영을 갖다대노,1
생각으로 끝내라 이때다 라고 확신해놓고 안오면 무신론자들은 또 지랄하네  하면서 더더욱 안 믿게 되겠지,1
다음댓글이 학력인증 링크가 아니면 걍 좆무식한 빡대가리가 자존심 살려달라고 애원하는 소리로 알고 읽지않은 뒤 씹겠습니다,1
와 진짜 다시들어도 피가 거꾸로 솟는다누구때문에 안전하고 평화롭게 살고있는지한번도 생각을 안해봤다는 소린데시발 미친 김치년들,1
저거 딱봐도찐따새끼가 일진형님 휴대폰번호로 장난치는거같은데,1
미안하다게이야 심적으로는 내가 너보다 수십배는 힘들다 진심이다게이야,1
씹샛길,1
아줌이 왜 좋냐,1
위쪽 뼈에닿을때까지 눌러서 재는거라던데,1
최자 별명  그 뭣같은 노래만 봐도 최자 때문인거 맞는데 은근슬쩍 논점 돌려서 개소리 하는것 보소  통충들이랑 합이 잘 맞아떨어지네,1
틀무새랑 자한당무새들 싹 사라진 신기한 글이네 ,1
쿵쾅이냔들 댓글로 남자인척 하는거 개어이없네  아 물론 니네가 남자처럼 생긴건 맞지만 그래도 남자는 아니야,1
저런 새끼는 그냥 무인도에 조두순이랑 둘이살게해라,1
강한나가 훨씬 아깝다 짱께는 잘생겨도 냄새난다,1
탈김치는 개뿔 김치 성형녀구만,1
이거 완죤 개새끼네너돈으로 해줘,1
와 씨발 진짜 성형했네관심있게 봤음 충분히 이상하다고 느낄 부분이였는데진짜 노짱은 그래도 성형한다고 솔직히 말하고지 눈썹찔린다고 안검하수 했는데이새낀 다 역겹네 거짓말이 아예 베었어 퉷,1
둘다 해당되는거지 지금의 신생아들이 년 정도뒤에 현 대 틀딱이된 정년퇴임자들의 연기금을 매꿔줘야하는데 인구절벽 때문에 그럴 가능성이 거의 없고 그거에 맞춰 법 개정이 될거야 이대로 가면 답이 없음지금부터 아끼지 않으면 시간이 흐리면 흐를수록 더 좆됨,1
아놔 이새기 여기 숨어잇엇네  야 시발새꺄 내가 오늘 이만원 갖고오랫지 뒤질래,1
군대 가기 전에 군대 존나 두렵잖아,1
는 진짜 쓰레기,1
 내가 넷마블 장기에서 승패인데 어찌했냐면 장기도사라는 인공지능프로그램이 있는데 이거 켜놓고 그래로 따라하는거임 존나 나온지오래된 프로그램인데 지는경기가 없음 ,1
스듀 이지영 뺏기고 초상집일건데 ,1
노무노무 쪽팔리겠다,1
씹물,1
지려라,1
박한별 연기 졸라못하네,1
더럽고 추하다,1
사자 명예훼선으로 인터폴 수배 바랍니다,1
너같은놈은 뽑지도 않을듯,1
젊은넘 기 빨아 먹고 회춘,1
그리고 씨발년아 성경침례교회 김경환 목사님도,1
그럼 뇌물현으로떰냐,1
대깨문이랑 일베랑 차이점 뭐냐  하여튼 존시나 웃긴 조직들이야 서로 정의라고 어휴아차이점 대깨문은 문재앙을 신으로 숭배하는점 그점이 차이라고 하면 되겠다,1
미없는련들이 확대해석 줫같이하네 그딴짓 온라인에서 느그들끼리 물빨하면서 한다고 니네 인생이 바뀌냐 현생을 살아 안여돼 씨발련들아,1
그냥 뒤져 빙신아,1
대로 가야지할매를 부르면 우야노,1
나 같으면 입 찢어버렸다,1
암페타민드립 존나 오랜만이네,1
여기 페미꿀꿀이들 몰려왔네 브융신들,1
 ,1
유튜브 자유의창 길거리미터보면 답나옴,1
아는 부부는 임신실패했다더라 걱정 마 날이면 날마다 버뮤다삼각지대안으로 가랭이사이요술램프위마법스틱을 들락날락 위아래윗윗아래로 구슬땀을흘리면 세는 언제가는나올테니까,1
여자분들 다들 살빠진 홍윤화 씨처럼 생기셨을거 같아요 ,1
조샌징이 더 최악임,1
거시키들코로나바이러스 만든 늠들이 백신이야 금방 만들지거시키들,1
답글 글씨체를 봐라 저게 애새끼가 쓴거냐빨갱이새끼가 쓴거지 ,1
우리이니정부의 정치풍자는 차마 할수없당께,1
버닝썬 사건이 엊그제 같은데 나라꼴이 망했구나,1
한국이 하면 빨갱시짓,1
닉이랑 짤 존나 귀엽노,1
니들이 아무리 비하해봤자 존나 잘나가고 있다 정치색은 나도 맘에 안드는데 좆밥들처럼 억지로 깎아내리진말자,1
나중에 바뀔 것을 생각하고 공동명의 주장하는거라고 게이야페미들이 더 나갈 것을 계산하고 있는거야요즘이 아니라 미래를 보고 움직이는거라고그리고 대한민국 하는 꼬라지로 보아 실제로 그렇게 될 가능성도 높음,1
여기 피해망상에 찌든 여자들말 들을 필요 없어요 어차피 얘네는 대한민국 남성이 모두 적인 애들이야 세상 모든게 다 남자 잘못이라고 생각 하는애들,1
지금 유럽 인도 등에서 재확진자 무척 나오는데 우한폐렴 주범인 짱꼴라들이 재확진 안되는것이 이상하다 국가에서 확진자 숫자 통제하는것 같다 뮬란 영화도 내용 등 공산주의에 맞게 통제하는데,1
함대주까,1
조카툰,1
둘이 화장실가서 싸우길,1
대단하시다 년전 일을 미투도 기간을 정해야 될듯 ,1
창녀,1
일베놈들 이참에 박멸가즈아,1
부착연결하는 손잡이 추가 구성하면 셀프컷 졸라 쉬워질거다,1
성형으로 화장으로 속고 자식낳으면 또 통수 ,1
형제의 나라는 개뿔 러시아침공이 무서워서 나토 가입하려고  참전한거임 그것도 터키에서 핏박받는 소수민족들만 나토가입하고 바로 군대 뺐음그리고 때 참전국중에서 가장 강간을 많이 했던 부대가 터키군임,1
정상적인 연애 못해봤으니까 그런 환타지 쓰는거잖아멍청아,1
그냥 쓰레기 너한테 여자는 그냥 성노리개지,1
아가리 똥내로 객사할 듯,1
정치인위에 문재앙,1
퍼 되는 여자들 강한나 테러하네  그만들 하세요 님들 너무 추해 보임,1
와 갓새내기 매장 시킬라고 육갑들 떨고있네진짜면 벌 받아야지만 한사람 말만듣고 왜이럼아이돌들도 일진출신 많잖아 걔네들은 전부 감싸고 일반인은 죽이려드네너거 오빠들 부터 매장 시켜라,1
한화이글스 해산하자 빱,1
외국놈이 죽은거 까지 알아야되냐 그것도 딴따라 음악 만들던 놈인데,1
뽀지,1
나는 글쓴게이 말도 맞다고 본다,1
본사 자체가 성의가 없네 ,1
니 애가 불쌍타너욕하는게아니고 진심임애는 뭔죄냐,1
시봘 존나 웃기네 섹스리스 였는데 야동에 출현해서 섹스하는 거 보고 꼴려서 둘째 임신 ,1
상또라이 대깨문들이 정치꾼들의 판단을 흐려논다,1
 짱깨 유튜버들 어이없는 상황 컨텐츠가 유행임 주작성이 심해서 대부분 티가남 샷시점이 어쩌다 찍은 스냅샷이 아님,1
니에비,1
사기공화국 그지같은나라 망해버렸음곧 망할것같지만,1
존나비싸네 어쩌네 투덜대도 결국 너도나도 사재끼죠 ,1
이러라고좌표찍어준거지 대깨문들이 이런 지령을 잘 알아듣지,1
맞는말했구만 근데 용접은 뭐 쉬운줄아나 등급이하 머가리가 용접하면 파이프터져 철아작나고 글고 말은똑바로 하자 등급 이하 머가리가 먼수로 호주가서 영어하냐 바디토킹으로,1
병들 사기를치던 절도를하던 깜방서 있어봐라 하루라도 빨리 나오고 싶은게 인간에 본성이다죄는미워하고 사람은 똑같다,1
좌파들아 놈현 부하 안희정을 교도소 시킨게 문재앙인데 문재앙을 지지하면 바보등시이지,1
근데 학폭 미투 창피하지도 않나 나 학교다닐때 찐따였소 동네방네 소문내고 다니는거 아님 찐따가 한을 품으면 오뉴월에도 서리가 내린다더니 효린은 재수없게 발목 잡힌거같아 안타깝군,1
지가 패드립 치고 지가 열받고 ,1
왜 연돈만 저지랄이냐 예전에 그 튀김덮밥집도 존나 칭찬했는데 거기도 줄서냐,1
시발 이제 만물 김무성이냐 좌파 새끼들 만물 이명박과 똑같노,1
일반적으로 남자가 저런 상황에 처하는데정작 자기가 쳐해보니 같다 이거지 저러고도평균 남자들 이해못하면 공감능력 제로라는 소리,1
많이 고친녀 ,1
 영화계에선 타율로봄 원빈은 나온영화 다 대박쳤고 다 연기력 좋게 평가받음 장동건은 친구 태극기 빼고 다좆망 원빈은 태극기 아저씨 포함 나온건 다 흥 이 차이야 영화계에선 그래서 원빈  장동건 이렇게봄,1
일단 시장 밀어 버린건 속이다 시원하다 그지 새기들 보상금 한푼이라도 더 쳐 받으려고 쌩 자랄 하는거 꼴배기 싫었는디 ,1
존만한색기,1
 가튼연,1
백인찐따라 그런게 아닐까,1
지겹다 페미들아 신천지나 제일교회나 니들이나 똑같은 사회악덩어리다 니들이 관리안해서 쿵쾅이됫다고차별받는걸 불평등이라고 치부하지마라 역겹고짜증난다 불평등을외칠거면 동등하게외쳐라 남교사는 워리어들모이면서 여교사사건이나 김민때는 한명도안보이냐페미들아,1
에선 좌좀분탕이란 오해를 살 수밖에 없음,1
광우뻥 는 믿고 걸러야된다 문재인 좌파  페미니즘 노조갑질방송 ,1
씹쒜,1
근데 개돼지 중  이상이 음주운전 경험이 있어서 ,1
쉑스,1
고 김주혁님 돌아가셨을때 김주혁님 기사로 인터넷 도배되니까 그 난리치던 엑소의 개집들이었지 아마 ,1
페미들 별테수준봐라 ,1
자한당이 싫어 하는 연예인들은 계속 조질꺼임  김제동 김건모 유재석 다음은 누구냐,1
저거 백퍼 늙어처먹은 좌파틀딱새끼가 승인하거임밑에 일러스터 젊은새끼는 장난삼아 나라를 사랑하는 애국에서 애자에 아이디어 얻어애몽 하는게 아니고 걍 밥먹고 편의점에서 초코에몽 사처먹다가시발 이딴 우유에도 도라에몽있는데 저작권 쯤이야하고 만들었는거임위대가리 새끼들은 애몽에 애자가 애국이랑 비슷하니밀어붙여하고 생각없이 사인한것임이거아니면 문재인이 개새끼,1
박해미정도 글래머면 이혼하고 재결합까지도 얼마안걸릴듯 아직도섹시해서 돈있는영감님들사이에선 최고의인기녀지,1
 들아못하니깐불쌍타,1
이건 본래 중국인들 습성입니다 그냥 본인들과 생각이 다르면 우루루 몰려가 물어뜯고 보는 것 얼마나 미개한가요 그리고 우리 사회에서 그렇게 변질된 집단을 꼽자면 무엇이 있습니까 네 대깨문 맘카페 맘충 꼴페미 모두 좌빨입니다,1
오늘도 쿵쾅이들은 멀쩡한 사람 죽이려고 키보드를 두들깁니다 그 뒤에는 청와대와 여당이 있고요,1
기레기넘 또 나섰네 지금 쓰레기 배추량을 봐라 조금이라도 줄여야 한다 다른 기자들은 이렇게 안썼던데 완전 소비자  마켓팅하는 기업 다 망하는것처럼 썼네 ,1
시집 못가는 여자들 어지간히 부러운갑다,1
찐따들이 일본가서 살고싶어하는거자나,1
작가세퀴가 돌았나어린 내딸들도 보는데 화가치미네확,1
한걸레는 가난한 좃쭝똥일뿐입니다,1
임현주한테 열폭부리는 것들 많넼 하긴 지들은 임현주가 가진 매력의 반의반도없으니 남자못꼬시지,1
나라는 죽어가는데진심 최악,1
보빨남은 더 당해야 한다,1
,1
유튜버만도 못한 정책내면서 나라를 좌지우지에휴 이게  나라냐,1
정신차려 병신년아 너따위는 발가락의 때한테도 못 비빌정도로 예쁜애들이 득실거리는곳이 러시아니까,1
순하고 착하면 남자는 등쳐먹히고 여자는 걸레되기 딱 좋은 듯,1
개때끼,1
옛날 러브스위치에 나왔던 하나경이네 그 프로보면 남자만 나오면 다 자기 이상형이라고 누르던데 그 때 그거 실은 관심 도 없는데 카메라 샷이랑 인터뷰 많이 받을려고 눌러 재낀거 아니냐,1
버짓물,1
아니 이딴걸 뭘 광고를 하고 지럴인지너 혼자 알아도 되는걸우리가 니 백반증까지 기사로 봐야되 설사 변비도 말할거니 고만해라 쫌,1
오늘아침에도 뉴스댓글보니까 매크로 오지게 돌아가더만 팀이몇개나있을지모른다,1
대깨문 일부 사이비신도수준의 따블로골빈당 당원외에 절대다수는 중공땟놈오마이당조선족 포함임 배후에 시진핑 사주 중공대사관영사관공자학원,1
짱개말은 다 구라 ,1
술먹고 판사새끼 죽여도 무죄,1
우아 여그 신고 먹는 벌레들이랑 싱크로율이 거의  에 수렴 하는데,1
여자였으면 국민병신으로 등극하고 팬 도 없이 다 떠낫을텐데 아직도 팬들이 있네,1
미개한 문화,1
좆구녕,1
새꺄,1
구민들이 합심으로 순국선열 엿 먹이는 동네요,1
복싱에선 여태 일본이 많이 쳐발렸다,1
정당한 성인콘텐츠라는 말부터 틀렸어 자식아,1
오늘아침에도 뉴스댓글보니까 매크로 오지게 돌아가더만 팀이몇개나있을지모른다,1
나이묵고 직장 좀 잡고 때 되니 보빨해서 결혼한거고,1
맞아 병신들 딸이나 치노,1
늙은이졉이아직빨딱스나,1
씾팔,1
돈지랄 하지마라뭉가네 네 주머니돈 아니지안냐 잡것들,1
저 작가는 악마의 아들이다 미친 ,1
쪽바리들이 건방지게 수입하라 마라야다 쳐먹어라 너네가 제제도 영원히 풀지말고,1
육갑떨고있네 ,1
뽀개,1
재밌는데 왜  랄들이여,1
꼰대베플만있나하고 연령대봤더니 대들이 대부분,1
쇼타꼬추조아,1
물론 은혜의강 같은 멍청한집단은 욕먹어도 쌈 욕 더먹어야됨,1
기생충들,1
이제 이상민 빚쟁이 캐릭터도 끝난거 아냐이제 블쌍한척 그만해라 솔까 저시키가 빚쟁이들에게 좋은팁 알려줬지 탁재훈은 걍 여자나 꼬시면서 살고 김수미는 왜케 많이 나와 무슨 욕쟁이 할망구 컨셉이냐,1
지네엄마 소개하고잇노 ,1
그 무슨 바람에서 제사지낸다고 템깔아뒀는데 초보자새끼가오더니 그거 다줏어먹는짤 있는놈있냐 개웃기던데 ,1
미치냐 독재정권 구사하네,1
하나를 가르챠주면 하나라도 알면모를까 알긴커녕 지랄부터 하고보는게 한국인임을 잘 보여주는 예구나,1
히잌 기저귀 찬 년들이 군대 군대 주댕이 털고 자빠졌노 ,1
보지도 압축해 제공하라,1
으휴 찌질한 새끼뇌가 신선할때 일을하든 공부를 더 하든 뭐라도좀해라 일베와서 댓글로 저게 자랑이라고 저딴 뻘글 쓰면서 칭찬받을라카지말고,1
니 아들래미가 술쳐먹고 아이들 치고 뺑소니 치는건데 실행 불가능한거 아니냐,1
고현정 배되지가 불러서 그런행동 하는거지돈이 아쉬워서 하는것도 아니니 지맘에 안들면 무뢰한짓 하는거지 뭐가끔 얼굴 까먹을까 드라마 뜨문뜨문 등장하고그냥 접고 동남아나가서 살아라 얼굴도 못생긴게 지꾸 방송탈라고하네,1
너 낚지 모르냐 에구 엠생새끼 라면이나 많이 먹어라 끼니 거르지 말구,1
어찌 마무리가 될런지 갈수록 산으로 가고 있는 드라마 현빈땜에 재미있는데 스토리 잘 이해안됨 특히 게임 잘 모르는 사람들은 ,1
그딴거 필요없어 남이 알든말든 ,1
저 성폭력 당했어요 이게유행이냐 왜 들하고나서 지랄들이야 안할라면 얼마든지 안할수잇거든 이 쪽팔리지도안냐 여자가벼슬이냐,1
씨발 만베받은것중에차렷아재 아들하고 김대중하고 싸우는거파이날판타지게임을 이용하여 합성한거그거 부캐동원 개 준거 생각나네,1
얼굴을 갈아 엎었네,1
씨부럴새끼들 주어는없다,1
경찰버려도 되네 지능 무력 혼자다가능,1
집팔은  존나 신기한 말이네보통 집판 이나 집판매한 이라고 하지않냐,1
손흥민 봐몇 주 전까지 자기들끼리 월클이니 뭐니 빨다인성 논란 터지니 뭘 해도 욕먹고 조롱당함선수 한 명에 감정이입해서 물고 빨고 지랄,1
지들 의견과 맞지않으면 적폐에 제거대상이게 나라다 이게 나라야 대깨문들은 대가리깨져서 뒤져라그냥,1
잘했어 콘돔홍보대사로 발탁해라,1
참 쵸까튼 글자들의 조합일세 에라이 시벌 칵 퉤,1
저새끼 다리 존나 짧네,1
좃밥,1
조선시대 이씨왕조  북빨갱이 김씨왕조,1
멜론에 폭소열차인가 뭐시긴가 원없이 성드립 쳐 놓은 것도 모잘라서 앨범까지 내고 진짜 많이 저급하세요,1
아무것도 아닌것처럼 씨부리면서명의 이전에 목숨거는게 간악해보이는데 그게 아무것도 아니면 지년 애비 집 지분 일부 남자에게 명의 이전 좀시원하게 해주지 그러노 교활한 한국년들,1
메이웨더는 순 깜둥이인데 잘생긴편이고목소리도  멋짐자기 직업벌이에 프라이드도 높은편이고무엇보다 엄청 노력하는 편이지그래서 멋있음,1
갑자기 씹창렬됨 개새끼들,1
씹넘,1
과대포장이나 규제해라 등신들아,1
내 동기중에 팀장다는 새끼는 산술적으로  밖에 안되 병신새끼야,1
특히 인터넷쇼핑 좆같은문자랑 번호 입력할 필요없이 지문한번 갖다대면 되는게 좋다,1
둘다 일베충들이 못하는건데,1
도그       내가 할수있는 욕이 여기까지인게 속상하다,1
진짜 내 일도 아닌데 암 걸릴 거 같아서 못 보겠다  백종원 대신 암 걸릴 거 같아,1
김나영 발톱의 때만큼도 못사는것들이 불쌍하다고 응원한대  니들이 더 불쌍해 니들 시궁창 인생이나 좀 보살피렴 ,1
저기서 환대만받아서그렇지 년말살고왔으면,1
얼마나 우리나라를 빙신으로 보는지를 알수있내요 역시 인간이하인것들과는 상종을 말아야 한다,1
삼성전자 부장으로 퇴사했는데 떡볶이 장사한다고 말이 됨 글로벌 초대형 기업 디렉터급 출신이 퇴사했다고 할 일이 그것밖에 없냐 좃나 무능한가보네,1
미모같은소리하네 미모가 다 얼어죽었다,1
정말 재정신이 아닌넘,1
