sentence,label
"['아니다', '그', '공부', '를', '하다', '다니다', '갖다', '용접', '만하', '면', '되다', '고철', '하고', '알루미늄', '하고', '졸라', '게', '용접', '해보다', '붙다', '않다']",1
"['일베', '새끼', '그냥', '무식하다', '맞다']",1
['전라도'],1
"['사', '카시']",1
"['다애', '밉다', '뒤지다', '새끼', '이라', '그렇다']",1
"['지', '잡', '도급', '있다', '게이', '야']",1
"['좆', '같이', '생기다', '새끼', '화나다', '지랄', '면', '현실', '에서', '진짜', '존나', '처', '맞다']",1
"['메', '갈다', '스틴', '잘', '망하다']",1
"['여', '자두', '명', '면서', '로', '끄다', '세명', '면', '둘', '이하나', '깜']",1
"['미치다', '색', '기', '현대', '빨다', '빠졋', '노']",1
"['이렇다', '개다', '기좌', '빠', '똥물', '에', '튀기다', '도안', '대다', '개다', '키']",1
"['아니메', '시', '허락', '안', '받다', '아버지', '허락', '을', '처', '받다', '미치다', '양', '아치', '새다']",1
"['악플러', '글', '나', '못', '읽다', '노안', '온', '틀', '딱']",1
"['딱', '장사꾼', '처럼', '생기다', '먹다', '백', '정답', '게']",1
"['일', '본', '욱일기', '전범', '기다', '좀', '열등감', '에서', '벗어나다', '상식', '적', '으로', '판단', '하자', '좀']",1
"['아미', '친', '네이버', '이딴', '쓰레기', '언론사', '알다', '메인', '에서', '필터', '해주다', '좋다', '다애', '도', '보다', '팔뭐', '하자', '거', '야', '진짜']",1
"['지', '장비', '일', '본', '스키장', '에두', '고', '오다', '자랑', '스럽게', '떠벌리다', '가다', '너무', '너무', '좋다', '너무', '좋다', '달다', '하다', '고함']",1
"['해도', '돼다', '근데', '걸리다', '말', '자', '너희', '공공재', '라', '구', '몰래', '들키다', '씨', '씨티', '비공개', '사람', '젤', '밉다']",1
"['저런', '애', '자살', '을', '안', '하다', '역시', '멘탈', '갑', '이야', '그렇다', '그렇다', '짓다', '죄', '의식', '없이', '불복', '하다', '저', '인간', '부모', '부터', '자식', '까지', '대가', '드러나다', '돼다']",1
['짬지'],1
"['자칭', '명예백인', '이라고', '주장', '새끼', '인데', '뭐']",1
"['니', '머', '리가', '쓰레기', '라', '이해', '못', '걸작', '고집', '작가', '가다', '들다', '원하다', '그림', '대신', '그리다', '대리인', '가다', '조언', '장', '난', '하나', '욕', '만', '치다', '놓다', '고지', '원하다', '용다', '고물', '타다', '떡밥', '회수', '면', '질질', '끌다']",1
[],1
['씨입뇬'],1
"['병신', '걍', '인터넷', '에', '찾아보다', '지다']",1
"['현', '영', '가슴', '도', '빨다', '지고', '부럽다']",1
"['첫', '번째', '이유', '맞다', '특히', '나', '뉴스', '나기사', '몇', '줄', '읽다', '학생', '끼리', '대', '화하다', '서로', '존나', '싸움', '근데', '두다', '아니다', '이렇다', '식', '으로', '밖에', '대화', '못함', '기사', '뉴스', '제대로', '읽다', '보다', '별로', '없다', '그냥', '비전문가', '니', '뭐', '게', '팩트', '인지', '아니다', '판단', '안되다', '상황']",1
"['니미', '씹다', '차단', '해', '라']",1
"['아니다', '우리', '임신', '시키다', '애', '아빠', '한테', '나배', '려강', '요', '하자', '좀']",1
"['불쌍하다', '인간']",1
"['베충', '왈', '조작', '므', '니', '다', '빨갱이', '조사', '기관', '므', '니', '다', '천황', '폐하', '만세']",1
"['애초', '에', '걸', '노리다', '더', '썩다', '강간', '당', '의원님', '문꿀', '오소리', '행동', '력', '을', '감안', '면', '충분하다', '견적', '나오다', '살기', '힘들다', '딱하다', '마디', '말', '반찬', '가게', '사장', '님', '에게도', '테러', '를', '하다', '쓰레기', '이니']",1
"['그리다', '홍어', '아니다', '쓸다', '글', '정독', '해보다', '이기', '야']",1
"['만화', '걍', '만화', '로', '보다', '개새끼', '공', '시절', '도', '아니다', '자꾸', '영화', '게임', '만화', '규제', '하고', '지랄', '그러면', '조폭', '나오다', '영화', '도', '싸다', '그리다', '상영', '금지', '먹이', '고', '꿈', '과', '행복', '어린이', '동산', '으로', '나라', '컨셉', '을', '잡다']",1
"['여자', '감히', '욕', '을해', '좀', '맞다', '정상', '이라는', '한국', '남자', '역시', '그', '성별', '엄청', '감정', '적', '이네']",1
"['시발', '그렇다', '애초', '에', '세계', '좋다', '다르다', '추천', '해달', '라든가']",1
"['애', '미씨', '발', '그렇다', '무한도전', '은수', '이상하다', '애', '이해', '야하다', '정글', '법칙', '정글', '살다', '온애', '이해', '야하다', '아가리', '자다', '털다', '시청자', '공감', '이끌다', '이야기', '자다', '애', '이하', '면', '대지']",1
"['조만', '간에이', '부부', '도', '이혼', '각', '이네']",1
"['백퍼', '막장']",1
['개쉐'],1
"['미치다', '연']",1
"['캬', '니', '네', '집', '에', '빈대', '도사', '냐', '얼마나', '같이', '생활', '면', '그런', '게다', '보이다']",1
"['개', '씹다', '뜬금', '없다']",1
"['사진', '에', '저', '두', '년놈', '웃다', '보다', '쌍', '재수없다', '시브', '럴']",1
"['시발', '말론브란', '도래']",1
"['오다', '김세정', '와', '꾸다', '왜', '저렇게', '변하다']",1
"['현', '대가', '닛산', '한테', '도', '밀리다', '자국', '시장', '그냥', '먹다', '들어가다', '저러다']",1
"['성', '괴티', '오다', '네', '씨발']",1
['싯팔'],1
"['후', '장']",1
"['설리', '꼴', '페미', '뇬', '악플', '에', '자살', '걸', '로거', '결론', '나다', '않다', '왜', '반성', '을', '못', '하고', '댓글', '질', '이야', '쓰래', '기', '짓거리', '뇬']",1
"['정도', '너', '무심하다', '저런', '새끼', '어떻다', '사회생활', '가능하다', '의문']",1
"['어제', '직원', '식당', '에서', '쏘다', '지배', '식', '담당', '인', '씬', '존나', '웃기다']",1
"['저런', '여자', '내', '자식', '을', '잔득', '넣다', '정신', '을', '차리다']",1
"['김무성', '라니까', '김무성', '중국', '간첩', '놈', '김무성', '을', '제거', '하다']",1
"['그게', '왜', '김도읍', '한테', '지랄', '하다', '일이', '지']",1
"['그건', '니', '망상', '이고', '아이즈', '원', '국내', '팬', '들개', '씹다', '생각', '도안', '하다']",1
['천하다'],1
"['정말', '거지같다', '인간', '이다', '사실', '을', '왜', '자꾸', '어거지', '인지', '피해망상', '인가', '민주당', '밖엔', '안되다', '정부', '나현', '정부', '나', '국민', '위', '없다', '지네', '권력', '맛', '만', '알', '지', '쓰레기']",1
"['사람', '도', '귀', '천이', '있다', '뭔', '글', '저', '따다']",1
"['팔', '안', '으로', '굽다', '같다', '빨갱이', '새끼', '니까', '편', '들다', '븅', '신아']",1
"['하여간', '방송국', '새끼', '나다', '욕', '하다', '미안하다']",1
"['틀', '자꾸', '사실', '과', '망상', '을', '구분', '안함']",1
"['다', '싹', '뒈지다']",1
"['하하', '자마자', '추', '격전', '크다', '거세', '개', '터지다', '돈', '가방', '여드름', '꼬리', '잡기', '가요제', '회', '부터', '본격', '적', '으로', '듀엣', '하고', '장기', '프로젝트', '로', '에어로빅', '도하', '곸', '졸라', '커지다', '거', '많이', '하다']",1
"['네', '다음', '반', '일', '국뽕', '폭도']",1
"['용접', '직업', '등급', '빡', '대가리', '임', '과', '들다', '끼리', '싸움', '을', '붙이다', '셈', '이니', '그', '강사', '잘못', '하다', '고본', '다', '이기', '야']",1
"['청소기', '시발', '극', '혐', '이네', '다이슨', '미만', '전부', '짜다']",1
"['현', '동', '환', '베충', '이라', '던데', '왜구', '당', '언제', '까지', '극우', '토착', '왜구', '예수', '쟁이', '개', '늙은이', '베충', '들다', '결탁', '여정', '치질', '하다', '인가']",1
"['철수', '드디어', '대가리', '철판', '깔다']",1
"['법', '을', '어기다', '서화', '내다', '아니다', '내', '가누다', '못', '는걸', '나', '몰래', '누리', '니까', '빡치다', '임']",1
"['게이', '애', '침착하다']",1
"['강원도', '산불', '때', '도', '저렇다', '아헌', '옷', '와', '가지', '고', '음식', '필요하다', '그거', '치우다', '더', '일이', '이다']",1
"['성범죄자', '난쟁이']",1
"['유상철', '왜안', '죽지', '죽', '을', '때', '돼다', '너무', '조용하다']",1
"['이친', '구암', '다나', '앗', '나', '옮으', '면', '큰일', '인데']",1
"['동성애', '똥꼬', '충', '한테', '동성애', '되다', '근', '친', '왜', '안되다', '온갖', '현학', '적', '인용', '어', '들어가다', '그것', '과', '그건', '다르다', '장황하다', '설명', '함', '근데', '몇년', '이지나', '고', '아무리', '생각', '해보다', '뭐', '다른', '지', '모르다']",1
"['고속도로', '에서', '목숨', '내놓다', '병신', '존나', '많다', '보이다', '좃', '도안', '나가다', '차로', '미치다', '삐', '대', '고하', '새끼', '부터', '추월', '차선', '도', '아니다', '뒤', '에', '바짝', '붙다', '따라오다', '병신', '까지', '블', '박차', '주도', '존나', '병신', '같다', '앞차', '브레이크', '들어오다', '브레이크', '안', '밟다', '멀뚱멀뚱', '치다', '앉다', '확보', '도', '안되다', '씨', '벌겋다', '꼬시노']",1
"['지랄', '하고', '자빠지다']",1
"['지네', '이나', '많이', '하지제', '정신', '아니다', '놈']",1
"['문', '재앙', '똥꼬', '빨다', '넝']",1
"['약', '쟁이', '잘생기다']",1
"['니', '기', '미돈', '퍼붓다', '저', '정도', '못', '만들다', '면개', '병신', '이지']",1
['윤락'],1
"['외계인', '고문', '한다는', '샘숨', '스맛폰', '부서', '에', '있다', '힘내다', '게이', '야', '세상', '에', '쉽다', '어딨다', '지랄', '맞다', '부장', '게', '실력', '좋다', '그', '자리', '오르다', '본문', '게이', '랑', '만', '마찰', '있다', '아니다', '다른사람', '이랑', '도', '그렇다', '기', '냥', '버티다', '이기', '야', '그렇다', '보다', '람사', '세상']",1
"['니애미', '김정은', '후', '장', '빨', '년']",1
"['좌빨', '라', '이다', '지리다']",1
"['거', '자만하다', '매년', '엄청나다', '돈', '들어오다']",1
"['꼴값', '뜨다']",1
"['수도권', '인', '구', '집중', '현상', '잘못', '되다', '아니다', '오히려', '뉴욕', '도쿄', '런던', '같다', '선진국', '도시', '나', '중국', '대도시', '에', '경쟁', '하다', '서울', '을', '더', '키우다', '현실', '인데', '문재인', '울다', '수도권', '집중', '잘못', '되다', '현상', '인', '양말', '하고', '잇다', '그냥', '지방', '자연스레', '인구', '소멸', '되게', '내다', '고공', '장이', '나', '농업', '생산', '기지', '화', '관광지', '개', '발등', '으로가', '늘다', '옳다', '어차피', '지방', '인간', '살수', '없다', '반', '축생', '이사', '곳', '으로', '변하다', '인데', '왜', '지방', '을', '억지로', '살리다', '하다', '지방', '인들', '도', '먹고살다', '수도권', '집중', '현상', '을', '막다', '야하다', '지방도', '균형발전', '시키다', '주장', '북한', '인들', '도', '먹고살다', '북한', '에도', '퍼', '주자', '고하', '문재인', '의개', '소리', '랑', '다른', '게', '뭐', '냐']",1
['씹쉑'],1
['쓰레기'],1
"['노가다', '힘들다', '못', '버티고', '가다', '사람', '많다', '개', '병신']",1
"['짱깨', '진짜', '존나', '게', '졸렬하다', '나라', '인', '건', '틀림없다']",1
"['일단', '경향신문', '자체', '광고', '로', '기사', '쓰다', '다', '들다', '알다', '수리', '비', '때문', '에', '외제차', '에서', '국내', '흉기', '로', '넘어가다', '인간', '그냥', '차', '를', '몰다', '다니다', '자격', '없다', '택시', '타고', '다니다', '그냥', '벌레', '같다', '자식']",1
"['요즘', '같이', '애', '못', '낳다', '장애', '를', '가지다', '여자', '많다', '세상', '에서는', '인신', '하고', '결혼', '하다', '현명하다', '걸다', '있다']",1
"['소', '장각', '이다', '부칸', '도야지', '께서', '내다', '문', '죄', '앙', '얼굴', '에', '칠하다', '사진', '관심', '가다', '어감', '개', '무', '랑', '하다', '문', '좌빨', '부칸', '삐라', '구함']",1
"['내', '주변', '보다', '버', '에', '맞추다', '살', '게', '되어다', '근데', '기집년', '이정신', '못', '차리다', '남자', '버', '에', '비', '하다', '바라다', '많다', '그야말로', '헬', '게이트', '펼쳐지다', '남자', '개', '고생', '거', '고', '여자', '해하', '면서', '그', '에', '맞추다', '확행', '며', '살수', '있다', '월', '벌다', '괜찮다', '거지']",1
"['넌', '일', '제의', '불합리', '성', '까지', '빨', '게', '되다', '빡', '대가리', '혐한', '일뽕', '새끼', '야']",1
"['게', '자', '랑', '로그', '도']",1
"['야', '녀']",1
"['무슨', '김건모', '조폭', '이냐', '요즘', '어떤', '세상', '인데', '업', '소녀', '싫다', '성폭행', '을해', '업다', '지키다', '조폭', '한테', '맞다', '뒤지다', '같다', '않다', '개', '소리', '하다', '어업', '소녀', '돈띁', '어', '내', '려고', '작당', '거구', '만', '증거', '나', '있다']",1
['쉑쓰'],1
"['서울대', '생인', '연예인', '김태희', '를', '고발', '다', '이상하다', '기계', '를', '개발', '하다', '돈', '을', '버', '가하다', '정신질환', '을', '일으키다', '게다가', '사생활', '보장', '도', '못', '다', '김태희', '죽다', '야하다']",1
"['저딴', '거', '하고', '다니다', '극', '혐', '인데', '그냥', '집', '에', '서지', '끼리', '똥꼬', '섹스', '만', '하고', '평상시', '에', '밖에', '서남', '한테', '피해', '안주', '면', '노', '상관', '이란', '거임']",1
"['게다', '빨갱이', '때문', '이라', '하다', '겁니다']",1
"['막다', '무지', '존나', '귀엽다', '맨날', '보다']",1
"['차다', '추잡하다', '들다', '문재인', '패거리', '이나', '대다', '깨물다']",1
"['확실하다', '화이', '후', '로', '전형', '적', '인', '김치', '드라마', '되다']",1
"['모르다', '그랬는데', '보다', '사회', '성', '떨어지다']",1
"['니', '수준', '딱', '일베', '표본', '이지']",1
"['들어오다', '보다', '도와주다', '정치인', '새다', '들다', '더', '시끄럽다', '짐']",1
"['카', '섹스']",1
"['조만간', '얘', '네', '들다', '도적', '폐', '로', '몰리다', '문', '재앙', '싫어하다', '다루다']",1
"['싫다', '성형', '후', '로', '인조', '인조', '함', '옛날', '덥다']",1
"['북한', '존나', '민감하다', '부분', '이라서', '정부', '에서', '돈줄', '끊다', '버리다', '면지', '잇속', '못', '챙기다']",1
['마스터베이션'],1
"['두다', '병신', '새끼', '인데', '잘만', '나다']",1
"['정자', '제공', '자', '누군데', '그리다', '고세', '에', '임신', '출산', '가능하다', '근데', '세', '에', '도비', '쥬얼', '저', '정도', '면', '나라', '도', '데리', '고', '살수', '있다']",1
"['잘', '주다', '애', '남자', '흔', '한대화', '아니다', '그게', '왜성', '접대', '야']",1
"['저런', '애', '들이다', '랑스', '시', '녀', '찾다']",1
"['그런', '말', '너', '도', '결국', '당해', '면', '그딴', '소리', '지도', '못', '하다', '걸']",1
"['죄', '없다', '공익', '제보자', '테러', '면', '집회', '아니다', '폭동', '일어나다', '알다', '군필', '문', '베충', '저', '게', '군대', '에서', '가능', '한일', '이냐', '감히', '상상', '조차', '하다', '없다', '일', '인데']",1
"['쉐기', '덜다', '나쁘다', '놈', '들이다', '먹다', '엇으', '면지', '만', '먹다', '촬영', '하다', '들다', '보다', '예전', '국민', '남자', '도', '같이', '보다', '얼매', '나', '좋다', '아주', '이기', '적', '인', '놈', '들이다', '처벌', '확실하다', '부탁드리다', '판사', '님']",1
"['개독교', '얼마나', '사이비종교', '인', '지는', '일본', '을', '면알', '있다', '일본', '개독교', '없다', '나라', '인데', '지금', '까지', '미국', '다음', '으로', '세계', '최고', '경제', '대국', '임']",1
"['미국', '년', '아니다', '예', '전', '사고', '치고', '미국', '도망가다', '흑인', '택시', '기사', '한테', '에스코트', '받다', '모습', '생각나다', '병원', '한국', '의료', '보험', '다사', '용하다']",1
"['피해', '를', '왜', '알다', '씹다', '쌔끼', '야']",1
"['여자', '죽이다', '남자', '뭐임', '악플러', '대부분', '이여', '자가', '아니다', '노', '브라', '에서만', '댓글', '대부분', '여자', '이다', '그', '알', '에나', '옴왜', '갑자기', '악플러', '대부분', '이여', '자라다', '주작', '으로', '확대', '해석', '함', '주작', '없다', '혐', '못', '하다', '그', '성', '별', '답', '네', '그렇다', '여태', '까지', '남자', '성희롱', '하고', '설리', '페미', '라', '욕', '건뭐', '냐', '한남', '편하다', '뭐', '만하', '면', '여자', '탓', '페미', '탓', '면', '되다', '휴고', '인', '모', '독해', '서', '남초', '디시', '에서', '부검', '금지', '어', '된거', '나', '욕해', '라']",1
"['작가', '이렇다', '주목', '받다', '나부', '네', '저', '중딩', '이름', '이윤', '가요', '미치다', '색끼너', '네', '엄마', '니', '네', '여동생', '이름', '써다']",1
"['처량하다', '종이', '땍', '놀구다', '빠지다', '누가', '누구', '를', '테러', '단말', '이냐', '지랄', '떨다', '세상', '은별', '사람', '다', '있다', '일부', '누가', '그렇다', '넌', '지', '모르다', '이렇게', '전부', '를', '호도', '이런', '작태', '선량하다', '국민', '에게', '너', '희종', '땍', '들이다', '를', '하다', '지랄', '떨다', '류', '종이', '땍', '이라도', '유지', '하고', '싶다']",1
"['기자', '누구', '냐', '안과', '소개', '해주다']",1
"['관종짓또', '시작', '남친', '이랑', '헤어지다']",1
"['별', '생각', '안', '하고', '썅년', '하고', '넘다', '같다']",1
"['그런', '이야기', '하다', '있다', '고본', '다실', '제로', '도아', '니', '고참', '별거', '같다', '랄', '넹']",1
"['씹다', '빨']",1
"['김정훈', '이라', '쓰다', '쓰레기', '라고', '읽다']",1
"['여자도', '못꼬시', '고', '섹스', '도', '못', '무능하다', '찌다', '욕구불만', '에가', '득', '차이다', '에게', '분노', '를', '표', '출하', '고여', '혐', '여', '성비', '여', '성차별', '거', '죠']",1
"['공', '산화', '되다', '헬', '조선', '이라', '처벌', '받다', '일', '없다', '그냥', '정준영', '혼자', '독박', '쓰다']",1
"['어기', '여', '차', '방아', '를', '돌리다']",1
['뱡신'],1
"['이또', '라', '연', '놈', '생각', '보다', '오래', '가다', '들이다', '아무리', '국제', '영화상', '타', '보다', '하나', '도', '안좋다', '보이다']",1
"['지랄', '옆', '차기', '중']",1
"['애초', '에', '여자', '왜욕', '데', '성', '상품화', '때문', '아니다', '저', '기사', '댓글', '에', '남새', '기', '성희롱', '오다', '그딴', '스레', '기', '짓', '만', '안해', '도성', '상품화', '다', '고', '욕먹다', '않다', '한남', '지', '들다', '때문', '에', '욕먹다', '모르다', '좋다', '성희롱', '오지', '네']",1
"['사법부', '썩다', '완죤', '좌빨', '씹다', '새', '하고', '똑같다', '네', '진짜', '허경영', '답', '이다']",1
"['씨발', '년', '웃기다']",1
"['트리', '차다', '진짜', '존나', '예쁘다']",1
"['미투', '충', '언론', '에', '놀다', '개', '병신', '미투', '니미', '좠투', '다']",1
"['개다', '슥']",1
"['오다', '대여', '성', '비율', '실화', '냐', '제대로', '되다', '연애', '못', '해보다', '이렇다', '판타지', '나', '보다', '늙다리', '여자', '불쌍하다']",1
"['니애미', '개', '보지', '년']",1
"['어이', '옶', '노씨', '발']",1
"['걔네', '한테', '도기', '본', '섹스', '기본', '이지', '본', '문의', '짤', '처럼', '저', '지랄', '하고', '다니다', '정도', '면', '당연하다', '변태', '고', '동성애자', '라서', '억압받다', '건', '변명', '이기', '북', '딱', '피스팅', '스캇', '은지', '끼리', '좋다', '하다', '변태', '아니다', '인간', '그냥', '성욕', '장애', '생물', '인', '듯']",1
"['우리', '주적', '짱개', '다', '일본', '아니다', '미국', '과', '잘만', '지내다', '독도문제', '걱정', '하다', '필요', '없다']",1
"['북', '에서는', '자유롭다', '배타', '고', '오드', '만', '왜', '우린', '일본도', '못', '가다', '재앙']",1
['개쉑기'],1
['좆'],1
"['전라도', '도', '틀', '딱', '들이다', '나이', '치다', '먹고다', '문재인', '빨다', '보다', '연식', '을', '똥구멍', '으로', '먹다', '사실', '상', '맞다']",1
"['나중', '에', '병원', '에서', '돈', '다', '쓰다', '뒤지다']",1
"['착오', '로', '송부', '갈다', '가다', '씹다', '재앙']",1
"['청진기', '나사', '서폭', '딸해', '라', '게이', '야']",1
"['병신', '빡', '대가리', '반', '일', '국뽕', '수준']",1
"['이건', '작가', '싸이코', '같다', '뇌구조', '때문', '에나', '오다', '임']",1
"['그리고', '몇', '년후민좆', '당', '노동자', '대표', '청년', '비례대표', '로', '등장', '테크', '트리']",1
"['대', '깨문', '이번', '에', '몽땅', '고발', '당', '하고', '벌금', '왕창', '물어', '라']",1
"['복싱', '스킬', '이미', '더', '이상', '새롭다', '기술', '도', '훈련', '도', '없다', '그냥', '재능', '충', '끼리', '경쟁', '인데', '늘다', '기술', '수준', '차이', '씹다', '넘다', '사', '에']",1
"['비다', '놈', '비다', '건개', '병신', '중', '에서도', '상', '개', '병신', '아니다']",1
"['새', '키']",1
"['야', '지', '고모부', '형', '까지', '죽이다', '놈', '이인권', '개', '박살', '인', '놈', '인데', '인권', '변호사', '출신', '문재인', '대통령', '이렇다', '김정은', '파렴치하다', '감', '싸고돌다', '자꾸']",1
"['찌다', '한테', '감정이입', '찌다', '들다', '짠하다']",1
"['거기', '서다', '남자', '디엠', '보내다', '따먹다', '너', '얼굴', '이차', '적', '공략', '법', '이지', '다른', '방도', '없다', '걸레', '외모', '더', '따지다']",1
"['느', '검다', '지키다']",1
"['븅', '신', '어차피', '개', '백성', '선동', '하다', '따르다', '돼다']",1
"['개색', '히']",1
"['대다', '깨물다', '끼', '다', '뒤지다']",1
"['아기', '와', '아빠', '영양식', '공통분모', '엄마', '찌찌']",1
"['이종석', '아무리', '보다', '대가리', '맹구', '던데']",1
"['조선', '천박하다', '의식', '바로', '공부', '에', '대한', '개념', '인식', '에', '있다', '조선', '에서', '공', '부란', '말', '그대로', '공부', '를', '위', '공', '부일', '뿐', '국영수', '시험', '치다', '점수', '매기', '수험', '을', '공부', '라고', '생각', '하다', '천박하다', '의식', '이다', '용접', '을', '하다', '위해', '전기', '나가스', '특성', '을', '이해', '하고', '금속', '성질', '을', '터득', '며', '용접', '행위', '를', '통해', '생활', '에', '유용하다', '여러', '가치', '를', '창', '추다', '해내다', '그', '모든', '과정', '이다', '공부', '다', '근데', '정작', '조선', '에서', '공부', '를', '자다', '한다는', '사람', '국영수', '배우다', '서남', '에게', '유용하다', '도움', '을', '주다', '뭐', '있다', '수험', '으로서', '배우다', '국영수', '대체', '사회', '와', '공동체', '국가', '에', '어떻다', '창의', '적', '이고', '실용', '적', '인', '도움', '되다', '저', '여자', '강사', '처럼', '기껏', '수학', '배우다', '보다', '인류', '발전', '을', '위해', '서', '쓰다', '아니다', '라그', '저', '애', '수학', '점수', '높이다', '만', '활용', '함', '그게', '다임', '정작', '현실', '에', '어떤', '실용', '적', '으로', '활용', '되다', '아니다', '라그', '저', '시험', '점수', '만', '높이다', '게이', '천박하다', '조선', '공부', '다', '이딴', '썩', '어빠', '진나라', '에', '무슨', '창의력', '있다', '기술', '발전', '있다', '문화', '발전', '있다', '그저', '선진국', '시', '다', '바리', '나', '하다', '평생', '하청', '이나', '받다', '치다', '먹고살다']",1
"['현', '대가', '닛산', '한테', '도', '밀리다', '자국', '시장', '그냥', '먹다', '들어가다', '저러다']",1
"['설리', '피셜', '악플러', '만', '나', '보다', '또래', '여자애', '쓰다', '렉', '같다', '들다', '제발', '좀', '그만하다']",1
"['똑같다', '업무', '지시', '를', '해도', '사람', '진짜', '존나', '빡치다', '들다', '재주', '있다']",1
"['원', '작', '이따', '로', '있다', '일본애니', '짤', '왜', '올리다', '존나', '웃기', '네', '짤방', '년작', '흑백', '시절', '부터', '영화', '나오다', '꾸준하다', '스타일', '이다']",1
"['짱깨', '야', '보다']",1
"['섹', '파트너']",1
"['빙', '신들', '저', '와', '꾸다', '저', '피지', '컬', '면', '한국어', '좀', '배우다', '김치', '만', '처', '먹다', '월', '억', '간단하다', '땡기다', '왜', '힘들다', '몸', '파다', '이기', '야']",1
[],1
"['말좆', '같이', '하다', '보다', '씨발', '련', '도끼', '로', '대가리', '두', '동강', '내버리다', '보다', '새', '꺄']",1
"['포르노', '사진']",1
"['저런', '부류', '보지', '년', '트럭', '에', '두', '번', '깔다', '맨홀', '에', '틀다', '박다']",1
"['역겹다', '새끼', '이다', '안', '보다', '살다', '같다']",1
"['시발', '페미', '년', '좋다', '댓글', '창', '무겁다']",1
"['가시', '나들이', '여자', '가해자', '도', '나오다', '입', '을', '닥치', '지', '진짜', '못', '보다']",1
"['어찌', '돼다', '변기', '유천', '같다', '과거', '약', '쟁이', '연애', '인', '아니다']",1
"['메', '갈다', '들다', '꿈', '도', '꾸다', '하다', '일이', '일어나다']",1
"['문', '재앙', '주둥아리', '언', '제', '오', '바로크', '치다', '꽈']",1
"['이마', '니', '존', '말다']",1
"['이종석', '만', '멋있다', '이나영', '못', '보다', '아줌마', '같다']",1
"['대견하다', '젊음', '아깝다', '이쁘다', '때', '꾸미다', '즐기다', '들어서다', '해도', '되다', '얼굴', '손', '다망', '가지', '고', '뭔', '가비', '효율', '적', '으로', '보이다']",1
"['짱깨', '꺼', '라', '패쓰']",1
"['거원', '글', '게이', '에다', '써다', '각종', '커뮤', '돌다', '돌다', '않다']",1
"['하다', '데이트', '폭력', '범', '을', '방송', '에소', '환하다']",1
"['그냥', '석', '원', '쌤', '같다', '버스', '투', '블럭', '틀', '딱', '들다', '보다', '얼굴', '좀', '예쁘다', '여자', '쌤', '가르치다', '한남', '발정', '나서다', '보다', '임']",1
"['아베', '나', '베', '남매', '따다', '리', '인', '듯']",1
"['얘', '네', '말르다', '서안', '야하다', '화사', '같다', '은애', '이야', '거지']",1
"['개', '같다', '악마', '새끼']",1
"['처음', '내', '말', '이석기', '욕', '거임', '빨갱이', '나', '선거', '때', '그', '짓함']",1
"['둘', '합의', '에', '찍다', '남자', '를', '왜건', '들이다', '미치다', '병신', '진작', '에', '사과', '하다', '좋다', '이제', '와', '서사', '과', '하다', '동영', '때문', '에', '사과', '척', '지랄', '하노']",1
"['지능', '낮다', '아니다', '빨갛다', '놈', '이라서', '그렇다']",1
"['그래도', '개돼지', '가만히', '있다', '들이다', '지옥', '으로', '입문', '하다', '모르다', '고월', '몇', '풀다', '좋다', '아가리', '처', '닫다']",1
"['븅', '신', '새끼', '는야']",1
['최음제'],1
"['그만', '좀', '나', '데', '라', '악플러', '새끼', '지치다', '않다', '질리다']",1
"['모', '쏠', '천국', '인가', '남녀', '사이', '에', '친구', '없다', '뭐', '없다', '들다', '핸드폰', '에는', '성', '전화번호', '하나', '도', '없다', '남사', '친', '여사', '친', '남녀', '사이', '에', '친구', '되다', '없다', '경우', '사귀다', '쫑', '난', '상태', '에서는', '절대', '친구', '되다', '없다', '맞다']",1
"['보통', '노', '가다', '들이다', '되다', '공부', '라는', '충고', '지다', '머리', '나쁘다', '공부', '아무리', '해봤다', '시간', '과', '돈', '만', '버리다', '공부', '야말로', '씹다', '재능', '충', '이하', '일', '인걸', '모르다', '저렇게', '말', '경우', '대다수', '고', '더러는', '알다', '도자기', '머리', '나쁘다', '싫다', '저렇게', '말', '거', '고', '결국', '사람', '자기', '팔자', '대로', '살다', '임노', '더', '공부', '라는', '충고', '대', '신일', '노하우', '나', '몰래', '농땡', '이치', '팁', '을', '전', '수하', '게', '오히려', '듣다', '사람', '에겐', '공부', '하다', '동기부여', '가다', '되다']",1
"['쓰레기', '같다', '생각', '을', '표현', '건', '쓰레기', '지', '작품', '아니다', '그리다', '이런', '쓰레기', '웹툰', '세', '이상', '이라고', '하다', '세상', '에나', '오다', '코로나', '같다', '세균', '이랑', '다르다', '없다', '언론의자유', '글', '쓰다', '자유', '를', '핑계', '삼다', '독', '을', '퍼', '뜨다', '늘다', '뜨다', '리', '짓', '이다']",1
"['씹다', '하다', '연']",1
"['조', '끄다', '내', '친구', '도', '지능', '솔직하다', '명수', '보다', '데돈', '자다', '벌다', '여자', '자다', '사먹다', '다니다']",1
"['나', '자유', '우파', '맞다', '병신', '새끼', '야자유', '지상', '주의자', '리버', '테리', '언', '야', '개새꺄', '니', '가다', '우파', '를', '알다', '파가', '제일', '싫어하다', '가지', '고', '표현의자유', '침해', '하고', '차별', '이네', '뭐', '네', '개', '지랄병', '거', '야', '씨발', '련']",1
"['웹툰작가', '인가', '뭔', '개좆', '도', '아니다', '소리', '를']",1
['씨발'],1
