sentence,label
여기서 조선인마인드가 왜나오냐 미친새끼야,1
윽 내가 제일 싫어하는 성   괴,1
아니 노예 해방시켜준 일본한테 고마운거면 니들이 일본국민이 될 기회를 박탈해버린 미국은 왜 빠는거냐고 ,1
링크는 이짓거리 하기전에 니가 선관위홈피들가서 찾아보면 되지 손이없냐,1
한녀들 성형 안한 자연 외모로는 일본녀에 상대 못한다 한녀들이 성형해서 눈크고 얼굴작게 하는데 일본녀는 원래 눈크고 얼굴작은게 베이스다,1
거긴 지금 개중공애들도 많고 일단 홍어들이 모조리 이주해온 곳이라 위험해 청소년들도 최악이구,1
이상민 강아지 이름 찡코 일본어로 자지 라는 뜻,1
미친새끼,1
야 쓰레기 네이버야 저런 새끼한테 미쳤다고 욕도 못하는 이게 제대로 된거냐 니가 생각할 땐 저 새끼 안미쳤냐,1
말도 안되는 개소리임  컴퓨터쪽 지식 조금만있어도 개소린거암,1
김현중 침대녀  ,1
좆문가 좃문가 ,1
여기서 민주당 중진까지 연결되고 그다음 임종석 문재앙까지 연결되서 탄핵이 시작되면 정말 좋겠습니다 막장 대통령 탄핵이 제 소망이자 희망입니다,1
제발 죠져주세요 서울 경기도권 짱개새끼들도 덤으로 날려주세용,1
개보지,1
씨이바,1
음 근데 일게이들은 관계없자나 결혼 안할거자나,1
오프닝만 봐도 존나 웃겼음 ,1
 좆댔음 ,1
앜 시발 ,1
일베하면서 정상인컨셉진짜  좆병신같네  아니지 차라리 컨셉이면 낫지 진심이면 걍 딴데가서놀아라,1
개십팔,1
구라때리고 있네 남자구만,1
니새끼가 투표한다고 와닿는게 있냐,1
절라좃선민주주의 인민공화국답다목포 출신 황 성향이 나오네  교활함라돛국민들이여 북한으로 통일하자하라후하크바,1
미국보다 살기 좋다고 판단하게 된 계기들 들어보면다 병신 같음한국 부자들이 왜 미국 가서 사는지를 생각 못하나봄글구 솔직한 이유는 미국보다 살기 좋아서가 아니라미국에선 경쟁에 밀려서임미국에서 뜬 애들은 절대 한국 들어와서 살 일이 없음가수 등 연예인들 봐도 싹 다 미국에서 안먹하는 애들이 들어오는거유승준이 왜 미친듯이 한국에 들어오려고 하는데미국에선 듣보잡이거든,1
혼자 힘으로 안 되이또 엄마 파냐아부지도 차 씨니,1
젓까는,1
문빠달창들 끝을 보는듯,1
이명박탈옥 방씨일가 패륜 사건 물타기,1
개 족 가튼 국방부의 휴기연장콜센터발족을 축하한다  ,1
난 남자가 바람피워 이혼 그냥 생김세가 바람필거같어 아니면 참고 살던가,1
왜 연돈만 저지랄이냐 예전에 그 튀김덮밥집도 존나 칭찬했는데 거기도 줄서냐,1
아니라자나 아 놔 진짜 난 팬도 아닌데다 짜증나네 이것 말고 웟대가리들이나 파라고,1
그 연장선에서 박사모틀딱을 다 죽여야 그게 보수가 사는 가장 중요한거임  설명하자면 길어지는데 암튼 틀틀거리는거는 잘못 아님,1
븅신새끼는  야,1
유니클로에서 계산 대기하는데 와이프 애들이릉 같이 온 아재 날 존나 무섭게 쳐다보더라 보통 초 이내로 쳐다보고 피하는게 정상인데 이 아재는 번 쳐다보더라,1
다른거 다 떠나서 노래가 별로던데 아줌씨들은 좋던가 ,1
이걸 재밌다고 처보는 인간들 이해가 안됨,1
펭수가머가귀엽노 얼굴이노무하얗고 눈은무섭고 입도이상한데,1
븽신,1
대깨문들은 정신병자 수준이다,1
개돼지집단 개한민족의 실상 사촌이 땅사면 배아픈 민족이라 앞에선 웃어도 뒤에서 호박씨 까는게 일상임 소름돋는 개한민족 무섭다,1
형 대 미시까지는 먹을수있다,1
조오또 가진것 없던 놈이 무언가 가지니 양아치가 되는구나 병신 양아치,1
역시 연예인이랑 운동선수는 걸러야됨,1
응 니네가왜열폭함 니네는 여자로도안보일텐데 관계없는얘기임,1
감옥은 일게이가 간다,1
다벗고 자지 발딱 세우고 서로 쳐 만져 주는 드레스코드인지 나발인지가 개좆같다고 이 씹게이 허벌 똥꼬충 새꺄 ,1
문재인 병신새끼 ,1
 서점에 혐한코너 있는 나라  생각해보면 존나 미친놈들이네 ,1
곧 다 같이 못살아서 강냉이죽 배급 타먹겠네 대깨문들은 뭔 소린지도 모르지 ,1
일반인은 귀찮아서 비추도 안 찍는다 견제 질투빠 수작질에 질린다,1
걍 짱깨랑 다를게 없음  오히려 더하면 더했지 절대 덜하지 않음  존나 천박하고 교만하고 집단주의적 사고에서 영원히 머물러 있는 병신민족 가끔 나타는 선지자들 덕에 그나마 유지되오던게 이제 그마저도 나올수가 없는 사회임 ,1
누나 찌찌나 죽어,1
아니 김밥을 왜 묻냐니까 개 좆같은 븅신새꺄,1
김정은 보다 더 싫은 대깨문,1
역대 대통령중 이렇게 모욕당한 개통령있었나 문재인은 대한민국의 등신이 아닌 세계적 등신,1
귀엽다  감시하네 ,1
걍 쭉 그렇게 믿고 살어 빙신아,1
씨이발,1
그냥 헬쥐팀 처럼 생겼네 이년도 곳 저넘한테 차이고 년 월 일날 혼나 와서 맥주 차마시며 헬쥐 팬들과 유광점퍼 입고 있을,1
일게이들은 공감 못하겠지만 이게 사실이라고함 일베금수저도 그런말하더라    래 그걸 잊을라고 마약하는거지,1
문슬람들은 그래도 좋다고 박수쳐요 뭘알겠어요 대가리가 깨졌자나요,1
지잡대라도 가는 게 개돼지가 아니고 뭐냐 ,1
팁엔도 소속사도 전부 안재현 편인데 이길수가 없지 그렇게 사람을  만드는데 가만히 있을 줄 알았나 소설 한 편 잘 썼네신작홍보 잘 했네 쫄리긴 쫄렸나봐,1
페미년들 설리가 최자랑놀아난다고 지들은 탈코했는데 남자들한테 인기얻을라고 하는 설리가 아니꼬워서 그 뤌을 떨어댔으니 후불쌍한설리,1
홍위병 세키들 잘해봐라,1
오왕 박효신 몇번째 억닥위로 꿀꺽한거에는 반대 이야기도 들어야한다고 해놓고 만원에는 씹선비 기준 적용하는고 보소  니도 꼭 겪어보길 바람,1
진짜 일본은 저렇게 이쁜데 중국은 씹창난 이유가 뭐냐같은 동양인데유럽은 각 나라들이 다 개성있고 멋있잔아한국도 외국인이 바라보기에 저렇게 아름다운 나라일까,1
쪽본은 이대로 쭈우욱 좟되길,1
문돼지 그만 처무처무 하고 니딸 이나 잘챙겨먹이길,1
씨이팔,1
틀니 주간 압수,1
니가 늑대냐 왜 울프울부짖어,1
 얘 귀엽다 개따먹고싶네,1
연애시절에 누굴 좀 만나면 어떠냐 뭐 결혼하고나서도 안걸리면 장땡이지 난 마누라있어도 종종 다른여자 만남 챗바퀴처럼 반복되는 생활에 다른여자는 좋은 자극제가 되고 있지,1
대구경북 당선조건  매국노,1
지현우 나쁜놈,1
정우성 공효진은 원래 좌파지만나머지들은 좌파라인 타려고 커밍아웃한건가곧 문죄인과함께 방송에서 사라지겠네 사람은 라인을 잘 타야돼,1
온 나라가 미친사끼들로 덮였네,1
한민관 존나 뜸금없네,1
했으면 했다고 하면되지뭘 숨겨하고나서 전보다 좋으면 된거지,1
시발 말론브란도래 ,1
저거 일본돈때문이아니고 올린놈이 사기꾼새끼라 저렇게 적어놓은걸로 알고있다,1
니 수준 드러내지 말고,1
노무노무 쪽팔리겠다,1
극혐,1
정신줄놓고 사는군 이지사님 어떻게던 환심사서 대통령하려고 지랄옆차기하고 있네 머 국가가 갚아준다고 지돈들 아니라고 아주 환장들을 하는구나 엿같은,1
병신안동이야말로 감주단감 술주 단술와 식혜가 엄격하게 구분된 곳인데서울촌놈이 말하는 식혜가안동에서는 감주다,1
이영자는 쳐먹는 방송 말고는 할줄아는게 머임,1
얘는 걍 볼때마다 입째진 조커 같든뎈,1
남자가봐도심각 지랄 어디서 남페미새끼들 끌고들어와서 여론조작질이냐,1
보빨남은 더 당해야 한다,1
비만은 창피한거에요 자기관리를 못하는거니까요 부끄러운줄 아세요,1
세 웹툰에 더럽게 의미 부여하네 미성년 섯관계 장면 나온적도 없는데 어휴 패미 패미 거리는 새키들 개 극혐 패미 외치는 시장 성추행후 자살 하고 패미 거리는 대통령이 야동 올리고 패미 적당히해 ,1
개씨발,1
젖밥,1
미안하지만 그냥 성형인간으로 보임 저게뭐냐아무리 이뻐지고싶은욕심은 끝이 없다지만과연 부모님의 모습이 남아있을까 참철없어보인다 성형이 중독이라지만좀 심해요,1
검은머리 외국인 극혐이나라에서 사라져라,1
울동네는 맘충들없음,1
응 친중 짱깨기업 ,1
예전에  썩을놈의 새끼 생각나네요,1
짱개는 걸려도 검사를 안해줘서 발병률 라던데  걸리면 뒤지는거다 그래서 매일같이 한국으로 넘어오는거고 그걸 문재앙이 안막고 있는거다 발병률 인데 어떻게 중국에서 들어오는 짱개들에서 확진자가 나오냐 머갈통 없는 대깨문만 이해를 못하지 ,1
또 조선이네 팩트체크 하면 프로가 가짜뉴스다 티비조선 에서 먼저 실명 공개 해놓고 부끄럽지않는가 진짜 개레기 이다 염치도 없다 천황패하 만세이 한것도 모자라 가지가지한다 걸어온길이 너무 더럽고 추악한 개레기다 만악에 근원이다,1
베충이 시무룩 ,1
운지햐라,1
먹고살만한 새끼들이 대낮에 술쳐먹지맨날 시까지 야근시키고 시 정시출근시켜야저런 배때지 기름낀 씹 쒜이들 정신교육 시키지,1
너 맨날올려서 이런거 척척박사잖어  이색기진짜,1
자지를 용접해버렸네,1
길가다 짱깨어 떠드는 좆선족들 배에 칼침 놔줘라,1
정신병 개많네 반일감정이 뇌를 지배함 근데 일본여행은 개꿀임,1
개인적으로 페이토자 바다하리 좋아한다다만 바다하리는 네츄럴이아닌 약빨이라서 실망했고페이토자가 경기도 재밌고 멋있는 사내라 젤로 좋아한다일단 공격도 임팩트있고 뭔가 졸라 멋있게싸움 극진가라데 기반이라서 타격하는것도 개멋있고경기보면 상대방  시켰을때 하는 피니쉬포즈도졸라멋있다 진짜 엄청난 강자인데 챔피언을 못해서 아쉽다 유명한일화중에 하나가 사촌동생인가 뭔가가 억울한 누명으로경찰서에 잡혀갔나 두둘겨맞았나 암튼 그런 사건에 휘말렸는데화가나서 혼자서 경찰서 쳐들어감경찰 수십명을 혼자 맨손으로 초박살낸 일화가 유명하다,1
정준영이 나이 많아서 너 싫어 하겠는데무슨 헛소리냐,1
좃망 가즈아,1
하여간 대통이 그렇게 되고싶냐 뭐하게 니꼴리는대로 함 말아먹어 보게 니가 하는식이면 뭐할려고 노력해서 돈버냐 그냥 국가가 주는 돈이나 받고 세금도 안내고 대충 살면 편하지 니돈 전부 기탁하면 니 진심을 믿어준다 안그러면 대통하고 싶은 떨거지의 말로밖에는,1
앞으로 한국에서는 활동하지마라 어디서 무개념미국애데려와서 머하는짓인가몰라,1
섹히,1
아오 저런 개   디질려면 혼자디지래고 시양,1
그지좃빱,1
초밥 무한리필은 갈만하던데 가끔씩가는데가서 스시 조지고 콜라먹는맛에감,1
게년,1
섹스자지보지,1
이 무슨 여기가 년대 초 조선이냐 무슨 말같지도 않은 소릴 하냐   같잖아서,1
애초에 똥이 담겨있던 내장을 쳐먹는데누린내가 안날수가 잇냐 씹병신년아대충 쳐먹든가 아니면 락스로 빨아 쳐먹든가 병신년아 놓고간다 리뷰충새끼한테 전해주라,1
천박스럽다 뭘 굳이 수영복입은 몸을 공개까지저런 마인드 며느리 ,1
낙태율 위 강간무고위 해외에서 백인너드만보면 다리벌리는 시간 세계 신기록 갱신등등,1
그래도   회분은 보여주는게,1
징글징글한 촛불여잔데 일장기 두르겠냐,1
하늘이 무섭지안냐  에라 똥통에 처박을,1
그래서 문재앙 정부에서 담배 규제 하려하는데박근혜 담배 잘했다고 하는 일게이들이 이건 또 욕하더라,1
아베가 왜 아픈데전에 괜찮다고하면서 카메라앞에서 쳐드셔서 아픈거야이 놈들아,1
개색끼,1
똥꼬충끼리 해서 지들끼리 병 돌리면 상관없는데 문제는 그새끼들 여자하고 한다 그리고 그 여자가 다른 일반 남자랑 하면 퍼지는거똥꼬충들 결혼도 하고 애도 낳음,1
제대하면 더될거임 아프리카티비 장악할거임,1
그애미에 그딸에 그남편,1
저 남자새끼 관상이 너무 드러워서 안보는 프로,1
쟤들정 하나랑 결혼하기아다 메갈년이랑 결혼하기,1
이정도 보고 딸쳤음 자지가 약발 없이 서겠노좆이 주인 잘못 만나 좆대가리 거무튀튀가 될정도로 뽑아낸 모양이노좆대가리야 다음 생엔 주인 잘 만나라,1
갱북도 홍어잠식 많이됐음,1
저 새끼 파보면,1
알겠다 이 미친놈아,1
저년평소도보면 교만하기짝이없었다다신티비나 무대같은데서 않보게되길소망한다교만햇던 당신의벌일것이다,1
개드립이지 댓글 페이지에 오타라고 써놨는데 으휴,1
폰색,1
호스트빠,1
현지 반응 별로던데 노래도 이상하고 춤도 난해하다고 국내에서도 지코한테 위 다 뺏긴거보면 국내반응도 별로인듯,1
남편이 문재앙 맞지,1
나이묵고 직장 좀 잡고 때 되니 보빨해서 결혼한거고,1
이마니보다 조빱이네 ,1
잘생기면 이런일 안겪고 일사천리로 보지따먹고 집와도보지가 암말 안함,1
 근대 넌 짤닮음  ,1
게쉐이,1
때리다 지치면 힘나는거먹고 또 때리고싶노,1
동성애 똥꼬충들한테 동성애는 되는데 근친은 왜 안되냐 하면 온갖 현학적인 용어 들어가며 그것과 그건 다르다고 장황하게 설명함근데 몇년이 지나고 아무리 생각해봐도 뭐가다른지 모르겠음,1
외국기자들은 자기한테 관심 좆도 없는거 아니까김치기자들 어딨나 찾아보고있노 ,1
그럼 땅에 뭍으라고 뭐 어떻게 하라고저런덴 쓰레기 수거를 안해 병신아,1
우아 지오누나를 비방하더니  이젠 생시람잡네 보수집권 멸망 아베대변인 주적은 북한이지만 니넨 쪽바리 제일 나쁘다는걸 명심해라,1
역시 일베구더기 모자리들은,1
티비조선이 존나게 띄워줬지 ,1
지똥갑지금 똥싸러 갑니다,1
네이버 검색조작 댓글알바 여론조작조사안하니 문재인 들어오고 여기저기 비리가 더 심각하고 쓰레기들이 판치면서 방송 말아먹고 나라 말아먹는즁문재인촛불시위해서 퇴출시켜라,1
요짐애들 다 이뿐데 저렇게 생기기도 힘들겄다 꼴에연예인이냐,1
너 맨날올려서 이런거 척척박사잖어  이색기진짜,1
호모쎄끼,1
다들 속으로 똑같이 생각하면서 아닌척 정의감에 불타느척 해야 사회적 으로 형성된 공감대에 어울린다 생각하는거지  위선자 새끼들 지 새끼 용접공 시킬려고 하면 기를 쓰고 반대할 새끼들이 누구보다 용접공을 무시하지만 그렇지 않은척,1
야한게 아니라 더러웠다고  그래도 헤어드라이기 본인만쓰면괜춘해요,1
여자가 죽였다는 남자들 뭐임 악플러 대부분이 여자가 아니라 노브라에서만 댓글 대부분이 여자였다고 그알에 나옴 왜 갑자기 악플러 대부분이 여자라고 주작으로 확대해석함 주작이 없으면 여혐 못하는 그성별답네 그럼 여태까지 남자들이 성희롱하고 설리 페미라 욕한건 뭐냐 한남들은 편하겠어 뭐만하면 여자탓 페미탓하면 되고 어휴 ,1
색쑤,1
제발 한국에서 하지마세요 개돼지들 또 냄새맡고 거기가서 바글바글거릴거 생각하니까 역겨워서 그래요,1
이런데 중꿔 쪽바리가 따라온다고  쪽바리는  조차없잖아,1
점유이탈물 하나 추가됐군,1
원래 수준이 그래,1
못생긴 놈이 진지하게 기타 치는데 진짜 꼴보기 싫음,1
최자는 걍 이름부터 병시닌뎈 연예인하겟다는놈이 최강자지라니어휴 더러워,1
상놈,1
하여간 방송국 새끼들 나도 욕했었는데 미안하네,1
세상 살보니 저런 뇬넘들 처음 본다너네 운명도 다 됬다,1
얼굴 터질라그러네 누가 마약해서 투애니원이 박살났을까,1
근데 군의관이 수술할 짬은 아니지않냐환자들 다 뒤질듯,1
좌빨갱이 간첩들이 완전 지랄하네 김뫠지 똥꾸멍이라 빨지,1
씹놈,1
펭수 문재앙 정부랑 좌파언론에서 미는거라 비호감,1
나중에 바뀔 것을 생각하고 공동명의 주장하는거라고 게이야페미들이 더 나갈 것을 계산하고 있는거야요즘이 아니라 미래를 보고 움직이는거라고그리고 대한민국 하는 꼬라지로 보아 실제로 그렇게 될 가능성도 높음,1
일본이 모든 음식의 기원한 곳이라고 한거 너잔아 씨발년아,1
키로 김지영 왜보냐 저런 쓰레기 영화 안봄 ,1
십탱구리,1
한밑천챙길수잇는 부의금을거절하다니,1
웃고간다 하루 억이면 년 억인데 전성기 년간 번 돈이 억 정도 되겠네 그럼 우리나라 부자순위에 이름이 있어야 할 터인데,1
,1
병신 빡대가리 반일국뽕 수준 ,1
씹벌,1
미췬쉐리,1
씹색꺄,1
대깨문들 수준을 딱 저정도로 보는거죠 돈주면 지지도 올려주는 수준,1
내가 살아있을때 기생충 구더기 곱등이 연가시 엑시구아 바퀴벌레 시궁창 쥐새끼들한테 애미 애비가 창자까지 돌림빵쳐당한 유사인류 헬짱깨 종이호랑이 에미뒤진 걸레갈보개씹창년 허벌보지 니미 씹창 좆물통을 사시미로 토막내고 도려낸 다음에 마체테로 찢어죽여버릴 육변기 개갈보지 씹창년새끼들 쳐망하는걸 볼수 있다면 그걸로도 감사한거지 ,1
찾아본다고 노력한건 좋은데 장묘시설내에서 처리가 끝나면 폐기물이 아닌게 맞음 근데 처리를 끝낸게 아니라 화장 후의 부산물을 갖고 나와서 집에 뒀자나그건 폐기물이 맞고그걸 도로 장묘시설에 가져가서 납골당 같은곳에 보관하면 괜찮은데그냥 뒷마당에 뿌렸자나 이건 폐기물 관리법 위반이 맞음 멍청한놈 ,1
김종국 아빠 인생최대 행복했던 순간은 근육빵빵 아들내미 군대안갔을때 ,1
으메 돼지같이생겨구만 먼얼굴에 살이 코는 살이 으찌 저러게 졌을까 광대는 살이 오메 박신양 때문에 본다 고현정 리턴 안돼니  와서도 안돼겠다 누가 대타좀 구해줘코맹맹 발음 와 쩐다 쩔어 누가보긋냐,1
일베하면서 정상인컨셉진짜  좆병신같네  아니지 차라리 컨셉이면 낫지 진심이면 걍 딴데가서놀아라,1
개졋,1
뇌가리에 우동사리 가득한 것들아,1
니에미 자궁 방사능 오염됐다는 말이있던데,1
엠빙신 클라쓰봐라 에휴,1
저런것들은 믹서기에 넣고 돌려야 함,1
페미년들 잡아 족치고싶다 암덩어리 새끼들,1
쌍넘,1
당한놈이 병신인 나라,1
좃 때라 쫄보새퀴야,1
개세끼,1
순위조작은 자세히는 모르겠고 음원차트 주작은 엑소 팬들이 열심히 스밍 돌리는데 뭔 이상한 놈이 위 계속 먹길래 엑소팬들이 그 위 먹는 놈 차트 상승수 까보니까 밤만되면 조오오온나 올라감 주작한 새끼 털고나니까 개월 전에 갑자기 급상승해서 위한 새끼도 주작으로 올렸댜는거 잡아냄,1
이놈도 위험한 사회주의자구나 종북친중좌빨,1
미친 ,1
저 새끼가 부산 협객 박현우햄이랑 술집에서 다이다이 뜬다진짜 정색하고 말하는데 저 새끼 초 안에 척추 접혀가지고 바닥에 똥싼다,1
그냥 안봐도 보임좌파돈앞에선 같은편이고 뭐고 없음,1
 제일 딸리는건 니 아이큐 아님,1
 문재앙 이제 하다하다 박명수 한테도 욕먹네 ,1
좆같은 니거쉐끼,1
빨갱이 새 끼 들,1
중국여자 떡여행은 괜춘 가슴큼,1
우리나라에는 고유정같은 년들때메 안됨,1
찔리는게 있으니까 기자회견 하지역시 변기의맛,1
이년은 촬영거부로 미국으로 튄년이 뻔뻔하기 그지없게 튀나오네 ,1
이새끼 백퍼 보배분탕이네  내가 말이 많으면 논리로 반박해 시발년아 어서 좆거렁뱅이새끼가 최저시급타령이여,1
좆,1
얼마나 우리나라를개조스로보면쪽바리새리들 퉤,1
짐승만도 못한 새들,1
현병장이새끼들 모조리 고발하세요대깨들이 즐겨쓰는 총알 되박아 주세요,1
와 씨발 상상불허,1
방송 이미지는 믿을게못되 며느리 갈굴지 어떻게아냐 김치들아,1
아직도 죽은 엄마 팔아먹어 관심 받으려고 하는 관종이네,1
딱봐도 문재앙이 일 덮을라고 터뜨렸네 더럽다 문재앙,1
누구긴 누구야 너지 씨발아 ,1
십떼끼,1
드라마나 민폐없이 찍으세요 모델 한예슬씨 지금 당신의 심정이 당시 스탭들 심정이겠죠,1
예전에  썩을놈의 새끼 생각나네요,1
징그러 구역질 난다,1
발기부전 냉동자지 에,1
이런 새키들은 연재 영구 중단 시켜야 함,1
짱깨는 진짜 존나게 졸렬한나라인건 틀림없음,1
코로나 들여와 사람죽이는 좌파정권보다 유해한건 없음,1
저딴 생각을 하지,1
빠도리,1
씹쌔기,1
 어플로 해본 김치녀들 겁나 많음,1
라디오 청취율 순위위 김어준의 뉴스공장위 김용민 뉴스쇼위 김현정 뉴스토크위 컬투쇼라디오 청취율 위가 전부 정치시사 관련임 즉 더이상은 보수우파가 왜곡되고 저능하고 편협한 시각으로만 국민 세뇌를 못시킨다는 의미 조선일보 한국경제등의 보수언론이 왜곡해서 보도하면 김어준 김용민이 바로 팩트체크해서 다른면 역시 보여줌심지어 김어준 청취율은 왠만한 드라마 위 씹어먹는  수준심지어 년간 라디오 청취율 위였던 컬투쇼는 위로 밀려남 보수우파들이 얼마나 저능하게 정치와 미디어 언론을 억압했는지 보여주는거지,1
뇌가 우동사리,1
진짜재수없네 카악 퉤,1
하노  바로 눈앞에 모니터도 인치인데 존나 작아보임,1
절에서 키우는개 아님티비에나온개 같다 게이야,1
개썅놈,1
개소리 하네 위장보수임,1
지겹다 고마해라,1
재명이는 나라 말아 멀을 개새다,1
나도 아버지 원주세브란스 입원했을때근처 모텔에 며칠 투숙햇는데소리 들리더라 햐꼴리면서 뭔가 자괴감들고 암튼 슬펏음 ,1
이게정확한진단이지 하이튼 손뽕들보면 대깨문생각남 패죽이고싶음 주제좀알지,1
부대의 후예라 그런지 가학적인 아이디어는 세계최고임 이래서 애교만 떨어도 돈 벌리는 한국에 기를 써서 진출하려고 하지조센남자들은 또 이쁜여자만 보면 사족을 못쓰며 공주대접해주는 놈들이니,1
빨개이 새끼들 다 묻어버려야,1
뽀쥐,1
누나 내 쥬예즤 주겅,1
쪽바리차는 타지말자,1
허벌창,1
김성재는 무슨 듣보잡인가요 꼰대들 또 추억팔이 하는중,1
스와핑,1
애초에 왜 싸우냐 라고 했다가 라고 한들 그게 머가 어떻냐 그냥 그래 알았어 그건 그렇고 섹스나하자 하면 서로가 편 할 일 아니냐어차피 가진거 하나 없이 더 이상 잃을 것도 없는 놈이 면 어떻고 면 어떠냐인생 좆도 없어 그냥 섹스나 하면서 쾌락 느끼고 살다가 틀니차고 있다가 노짱 보러가면 되는 거야내일 가서 무릎 꿇고 존나 빌고 다시는 그러면 손모가지 자른다고 하고맥주에다가 치킨 시켜서 먹고난다음에 물고빨고 섹스하고 나면 앙금은 있겠지만 언제 그랬냐는 듯이 또 봉합됨그것이 부부관계임딸치지말고 모아서 중요할때 사용하라 이 말이야,1
미틘,1
미친 짱깨년이 양키스 비니쓰고다니네 ,1
등신새끼,1
컨텐츠 개발에 결정적인 기여를 한것도 아니고 단순 편집작업을애당초 그정도 생산성 그정도 가치창출밖에 못하는 직원을 그정도 주면 됐지머 보람튜브가 억벌면 그 밑에 직원은 월천씩 받아가야 되냐지분쯤 나눠줘야 되냐 어차피 남인데 가족도 아니고억을 벌어도 돈 아까운건 아까운거다꼬우면 유투바하던가 직접차려 사장이 되던가,1
색스,1
조옷나,1
폭도 새끼들답다 ,1
살 되도록 시집못갔으면 뭔가 문제있는 여자 아닌가 건모형 그냥 거르세요상대할 필요도 없어요,1
애지간이들하지할짓이그리없나개때처럼모려다니면서 죽을때까지물어뜯는 하이애나들아,1
탄력있고 빵빵한 여승무원의 엉덩이가 나의 우람한 어깨 근육에 비벼질 때의 그 느낌여승무원도 그걸 즐기는지 가끔 지나가면서 문지르며 가더라,1
니그튼 그지새끼 아니더라도 아 배달비 있네 아 귀찮다 그냥 사먹어야지등등 이런 수요가 있으니까 존재가 하는거고 배달비 받는 업체들이 더 많이 늘어나는 거다거지새끼들아니랄까봐 자본주의시장에서 수요와 공급에 따라서 흘러가는 시장 흐름을 지들 돈 없다고 찡찡거리는 꼬라지 보소 이딴게 일베 돈 아까우면 먹지마 가서 포장 해 오던가니들 같은 거지 아니더라도 먹는 사람 널렸어,1
저게 어딜봐서 비키니 수영복이구만 김준현 유민상 문세윤이 남성용 팬티 수영복 입었음 이런 기사 도 안떴겠지 뚱뚱한 남자도 결혼식 잘만 하는데 여자만 살빼야되는 후진국,1
이제 넌 좃된거임,1
소속사가 개양아치였네 ,1
아니 김씨도 그냥 컨셉이지 실제 산업역군이라고 생각하는 병신이 어딨냐일하러 갈때마다 인간 쓰레기 취급 받고 구석자리 아무대나 오줌싸고 함바집에서 거지같은 밥이나 먹고나서 햇볕잘드는곳에 앉아있으면 머리가 멍해지는게 매일 매일 일상인데,1
응아니야,1
시발 정작 지네들 자식은 몸쓰는일 안시킬거면서 개지랄떠네 ,1
난 씨발 고양이새끼가 왜이레 좆같지,1
미친년이네  손봐라  외모도 보이네,1
개지랄,1
좆메카지개극혐,1
청진기 하나사서 폭딸해라게이야,1
솔직히 오거돈박원순안희정 때 아갈 묵념하고 있던 여성단체들은 아갈좀 선택적 비판 ,1
메퇘지년들한테 놀아나지좀마라 저능아새끼야 재미도없고 존나 억지구만,1
부들부들 떨리냐,1
백종원 백종원 백정,1
뵨태,1
아닥하고 있거라 너그들만의리그 쓰레기 들,1
 아빠 없이 무슨 친가 뿌리와 족보는 제대로 알려주고 키울지 걱정이구먼,1
좆같은 김치년들한테 선택받는게 메리트 있냐 선택해도 거부다,1
넌 같은 지능의 사냥꾼 머리랑 회계사 머리가 같다고 보냐,1
이 새끼들은 언제 돌변할지 모름,1
로리유 거릅니다,1
국방부 문제없다고 하네종간나 쓰레기들,1
빠는 사람도 여자 까는 사람도 여자 ,1
벌레같은 것들,1
헬조선 김치들의 마녀사냥 토할거같다,1
대깨문은 전부 죽여야,1
트퀴들아 니들 트와이스 호감 보면 몇마리 나오는건 알지 일본것들 불매중이라 개소리 하는건 알겠다 구입 하고 얼마후 군대간 사람 보고 어쩌라는건지 모르긋다 ,1
등급 이하는  자기손을 용접하지 절대 일 못함,1
아가야 미안하다 좋은곳에 가렴사형제도부활됐음 좋겠습니다또라이들 천지입니다,1
니 아들래미가 술쳐먹고 아이들 치고 뺑소니 치는건데 실행 불가능한거 아니냐,1
육덕 오타쿠 백마,1
진짜 드럽게 못생겼네 아무리 뽈 잘차고 돈많아도 저 얼굴이랑은 못 살것 같다 비위도 좋네 ,1
기자들이 죽이기는 개뿔 인스타에서 온갖 악플달아대던 정신나간년들이 죽인거직,1
싸발년,1
후자는 좆같아서 자퇴 공부 존나 빡세게 해서 재수능 네임드대 입학하는거,1
정신좀 차려라 징징아,1
근데 진짜 배달비 넘 아깝다 처음부터 뜯어가는 거였음 몰라 안 받다가 어느순간 보니 서비스랍시고 처받고있네 개좆같은 새끼들천원은 돈 아니냐 조오오오오오오오옷나 아깝다 그래서 난 되도록이면 걸어갈 수 있는 거리 아님 치킨 안 시킴 ,1
서울 집값 씹창나면 탈조선감,1
일본판 강형욱이 막장 시바견 교육시키는거보니까말 안들을때마다 존나팸 막 때리는게 아니고 대가리 무릎에 끼우고 손바각으로 있는 힘껏 나중엔 꼬리흔들고 말 존나 잘들음,1
여리면 살인못해 시발아,1
비혼주의자 무자식 기혼자 진짜싫다나라걱정도 좀 해라,1
이런 저런 이유들이 있지만 환경적으로도 우리나라랑 비슷한 위치에 있는 나라들 특징이 동쪽부터 개발하는거다편서풍이 부니까개발이란게 결국 공장짓는건데공장만 지으면 되노전기가 대량으로 필요하니 발전소도 지어야제원자력 지으면 되지만 현재도 문씹쌔같은 머저리 새끼가 대통령 해처먹는데 과거엔 그런게 어딨노무적권 화력이지 매연 오지고 미세먼지 오지는데 편서풍 부는 나라서 서쪽을 개발한다자살하겠단 소리지,1
호남향우회들 열렬한 지지 남평문씨 북한홍어 좆재인,1
